job_title,company_name,companyUrl,jobUrl,workType,contractType,salary,location,postedTime,experienceLevel
AJO Developer,ALIQAN Technologies,https://in.linkedin.com/company/aliqan-technologies?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/ajo-developer-at-aliqan-technologies-4253717587?trk=public_jobs_topcard-title,Information Technology,Contract,"₹100,000.00/yr - ₹150,000.00/yr","Bangalore Urban, Karnataka, India",4 months ago,Mid-Senior level
Platform Engineer,InfyStrat Software Services,https://za.linkedin.com/company/infystrat-software-services?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/platform-engineer-at-infystrat-software-services-4283412010?trk=public_jobs_topcard-title,Information Technology,Contract,,India,3 months ago,Mid-Senior level
Mobile QA Automation Engineer,NSKH Tech,https://in.linkedin.com/company/nskh?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/mobile-qa-automation-engineer-at-nskh-tech-4318851971?trk=public_jobs_topcard-title,Quality Assurance,Contract,"₹2,000,000.00/yr - ₹2,500,000.00/yr",India,3 weeks ago,Mid-Senior level
Senior Frontend Engineer - AI-Augmented Development 🚀,Truey,https://www.linkedin.com/company/truey?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/senior-frontend-engineer-ai-augmented-development-%F0%9F%9A%80-at-truey-4303105514?trk=public_jobs_topcard-title,Engineering and Information Technology,Contract,,India,1 month ago,Mid-Senior level
AI/ML Engineer (Computer Vision) 6 Months Contract,CareerXperts Consulting,https://in.linkedin.com/company/careerxperts-consulting?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/ai-ml-engineer-computer-vision-6-months-contract-at-careerxperts-consulting-4308725928?trk=public_jobs_topcard-title,Information Technology,Contract,,India,2 weeks ago,Mid-Senior level
Senior QA Test Engineer - Full remote - contractor in USD,All European Careers,https://es.linkedin.com/company/all-european-careers?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/senior-qa-test-engineer-full-remote-contractor-in-usd-at-all-european-careers-4308266296?trk=public_jobs_topcard-title,Information Technology,Contract,,"Maharashtra, India",3 weeks ago,Mid-Senior level
.NET Architect,Guidance Groove,https://www.linkedin.com/company/guidance-groove?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/net-architect-at-guidance-groove-4310092598?trk=public_jobs_topcard-title,Engineering and Information Technology,Contract,"₹100,000.00/mo - ₹110,000.00/mo",India,1 month ago,Mid-Senior level
GTM Engineer,Staple AI,https://sg.linkedin.com/company/stapleai?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/gtm-engineer-at-staple-ai-4314161810?trk=public_jobs_topcard-title,"Business Development, Sales, and Marketing",Contract,,India,1 week ago,Mid-Senior level
Senior Fullstack Engineer,Teamified,https://au.linkedin.com/company/teamified1?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/senior-fullstack-engineer-at-teamified-4315804472?trk=public_jobs_topcard-title,Engineering and Information Technology,Contract,,India,1 week ago,Mid-Senior level
Lead Angular Developer with TypeScript- 100% Remote,VGreen Technology Solutions (VGreenTEK),https://in.linkedin.com/company/vgreentek?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/lead-angular-developer-with-typescript-100%25-remote-at-vgreen-technology-solutions-vgreentek-4316097221?trk=public_jobs_topcard-title,Information Technology,Contract,,"Trivandrum, Kerala, India",1 week ago,Mid-Senior level
UI SPARTACUS SENIOR DEVELOPER ( REMOTE ),ADV TECHMINDS PVT LTD,https://www.linkedin.com/company/adv-techminds-pvt-ltd?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/ui-spartacus-senior-developer-remote-at-adv-techminds-pvt-ltd-4301302367?trk=public_jobs_topcard-title,Engineering and Information Technology,Contract,,"Bengaluru, Karnataka, India",1 month ago,Mid-Senior level
Web Security Engineer | $10.5/hr Remote,Crossing Hurdles,https://www.linkedin.com/company/crossinghurdles?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/web-security-engineer-%2410-5-hr-remote-at-crossing-hurdles-4318786601?trk=public_jobs_topcard-title,Engineering and Education,Contract,,India,3 days ago,Mid-Senior level
Integration Developer,ALIQAN Technologies,https://in.linkedin.com/company/aliqan-technologies?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/integration-developer-at-aliqan-technologies-4270050863?trk=public_jobs_topcard-title,Information Technology,Contract,,"Noida, Uttar Pradesh, India",3 months ago,Mid-Senior level
Full Stack Senior PHP Developer (Remote),JOBSTODAY.WORLD,https://es.linkedin.com/company/jobstodayworld?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/full-stack-senior-php-developer-remote-at-jobstoday-world-4311989112?trk=public_jobs_topcard-title,Engineering and Information Technology,Contract,,India,1 week ago,Mid-Senior level
Software Engineer (German),Crossing Hurdles,https://www.linkedin.com/company/crossinghurdles?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/software-engineer-german-at-crossing-hurdles-4314101617?trk=public_jobs_topcard-title,"Engineering, Information Technology, and Writing/Editing",Contract,,India,1 week ago,Mid-Senior level
Artificial Intelligence Engineer,Mitchell Martin Inc.,https://www.linkedin.com/company/mitchell-martin?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/artificial-intelligence-engineer-at-mitchell-martin-inc-4297147805?trk=public_jobs_topcard-title,Information Technology,Contract,,India,1 month ago,Mid-Senior level
Coding Specialist (Fluent in Hindi - Roman Script) - AI Trainer,Invisible Expert Marketplace,https://www.linkedin.com/company/invisible-expert-marketplace?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/coding-specialist-fluent-in-hindi-roman-script-ai-trainer-at-invisible-expert-marketplace-4250960879?trk=public_jobs_topcard-title,"Consulting, Training, and Information Technology",Contract,,India,4 days ago,Mid-Senior level
DevOps Engineer,Insight Global,https://www.linkedin.com/company/insight-global?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/devops-engineer-at-insight-global-4310967694?trk=public_jobs_topcard-title,Information Technology,Contract,,India,2 weeks ago,Mid-Senior level
Fullstack Python Developer,TRIBES,https://uk.linkedin.com/company/tribeswork?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/fullstack-python-developer-at-tribes-4309289075?trk=public_jobs_topcard-title,Engineering and Information Technology,Contract,,India,2 weeks ago,Entry level
Informatica Developer,ALIQAN Technologies,https://in.linkedin.com/company/aliqan-technologies?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/informatica-developer-at-aliqan-technologies-4273710596?trk=public_jobs_topcard-title,Other,Contract,"₹80,000.00/mo - ₹100,000.00/mo","Delhi, Delhi, India",3 months ago,Mid-Senior level
ML Specialist,GiantMind Solutions,https://www.linkedin.com/company/giantmind-solutions?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/ml-specialist-at-giantmind-solutions-4317695696?trk=public_jobs_topcard-title,"Technology, Information and Media",Contract,,India,1 hour ago,Mid-Senior level
Python Implementation Specialist,Umanist NA,https://www.linkedin.com/company/umanistna?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/python-implementation-specialist-at-umanist-na-4318330633?trk=public_jobs_topcard-title,Information Technology,Contract,,India,3 days ago,Mid-Senior level
ServiceNow Developer,TalentBridge,https://www.linkedin.com/company/talentbridge?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/servicenow-developer-at-talentbridge-4318864647?trk=public_jobs_topcard-title,Information Technology,Contract,,India,17 hours ago,Mid-Senior level
Python API + Data Engineer,Digitrix Software LLP,https://in.linkedin.com/company/digitrix-software-llp?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/python-api-%2B-data-engineer-at-digitrix-software-llp-4316795410?trk=public_jobs_topcard-title,Information Technology,Contract,,India,2 days ago,Entry level
.Net Developer with Microsoft Dynamics 365 - Full remote,All European Careers,https://es.linkedin.com/company/all-european-careers?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/net-developer-with-microsoft-dynamics-365-full-remote-at-all-european-careers-4308566755?trk=public_jobs_topcard-title,Information Technology,Contract,,India,3 weeks ago,Mid-Senior level
Senior Software Engineers (Masters Graduates),,,https://in.linkedin.com/jobs/view/senior-software-engineers-masters-graduates-4312646312?trk=public_jobs_topcard-title,Engineering and Information Technology,Contract,,India,2 weeks ago,Mid-Senior level
SDET - Contract,Netomi,https://www.linkedin.com/company/netomi?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/sdet-contract-at-netomi-4277510506?trk=public_jobs_topcard-title,Engineering and Information Technology,Contract,,"Gurugram, Haryana, India",2 months ago,Entry level
Teradata Developer,Adastra,https://ca.linkedin.com/company/adastracorp?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/teradata-developer-at-adastra-4331159629?trk=public_jobs_topcard-title,Engineering and Information Technology,Contract,,India,2 days ago,Mid-Senior level
Azure/.NET Full Stack Developer with REACT - Full Remote - contractor in USD,All European Careers,https://es.linkedin.com/company/all-european-careers?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/azure-net-full-stack-developer-with-react-full-remote-contractor-in-usd-at-all-european-careers-4312661721?trk=public_jobs_topcard-title,Information Technology,Contract,,"Maharashtra, India",2 weeks ago,Mid-Senior level
DevOps Engineer,KnowledgeCity,https://www.linkedin.com/company/knowledgecity?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/devops-engineer-at-knowledgecity-4318353644?trk=public_jobs_topcard-title,Engineering and Information Technology,Contract,,India,2 days ago,Mid-Senior level
Senior Software Engineer (Backend) (Remote - India),Twisted Mountain Animation Inc,https://ca.linkedin.com/company/twisted-mountain-animation?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/senior-software-engineer-backend-remote-india-at-twisted-mountain-animation-inc-4318395512?trk=public_jobs_topcard-title,Engineering and Information Technology,Contract,,India,2 days ago,Mid-Senior level
Senior Full-Stack Java Engineer - AWS Lambda / AngularJS - Full Remote - Contractor in USD,All European Careers,https://es.linkedin.com/company/all-european-careers?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/senior-full-stack-java-engineer-aws-lambda-angularjs-full-remote-contractor-in-usd-at-all-european-careers-4307390587?trk=public_jobs_topcard-title,"Information Technology, Analyst, and Engineering",Contract,,"Maharashtra, India",3 weeks ago,Mid-Senior level
(Senior) Front-End Angular Developer - +5 years of experience - Full remote - Contractor in USD,All European Careers,https://es.linkedin.com/company/all-european-careers?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/senior-front-end-angular-developer-%2B5-years-of-experience-full-remote-contractor-in-usd-at-all-european-careers-4312662902?trk=public_jobs_topcard-title,Information Technology,Contract,,"Maharashtra, India",2 weeks ago,Mid-Senior level
Compiler Engineer | $10.5/hr Remote,Crossing Hurdles,https://www.linkedin.com/company/crossinghurdles?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/compiler-engineer-%2410-5-hr-remote-at-crossing-hurdles-4323970956?trk=public_jobs_topcard-title,Engineering,Contract,,India,3 days ago,Mid-Senior level
.Net full stack Lead developer - Tietoevry Create (m/f/d),Tietoevry,https://fi.linkedin.com/company/tietoevry?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/net-full-stack-lead-developer-tietoevry-create-m-f-d-at-tietoevry-4283045098?trk=public_jobs_topcard-title,Engineering and Information Technology,Contract,,"Bengaluru, Karnataka, India",1 week ago,Mid-Senior level
Parallel Computing Engineer | $10.5/hr Remote,Crossing Hurdles,https://www.linkedin.com/company/crossinghurdles?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/parallel-computing-engineer-%2410-5-hr-remote-at-crossing-hurdles-4318781717?trk=public_jobs_topcard-title,Engineering and Education,Contract,,India,3 days ago,Mid-Senior level
Senior Python Django Developer,Wtilth Technologies,https://in.linkedin.com/company/wtilthtechnologies?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/senior-python-django-developer-at-wtilth-technologies-4318331190?trk=public_jobs_topcard-title,Engineering and Information Technology,Contract,,India,3 days ago,Mid-Senior level
Value Engineer,Catchpoint,https://www.linkedin.com/company/catchpoint?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/value-engineer-at-catchpoint-4214641369?trk=public_jobs_topcard-title,Engineering and Information Technology,Contract,,India,6 months ago,Entry level
Cloud Engineer,VML Enterprise Solutions,https://uk.linkedin.com/company/vml-enterprise-solutions?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/cloud-engineer-at-vml-enterprise-solutions-4313978287?trk=public_jobs_topcard-title,Information Technology,Contract,,India,2 weeks ago,Mid-Senior level
Azure/.NET Full Stack Developer with REACT - Full Remote - contractor in USD,All European Careers,https://es.linkedin.com/company/all-european-careers?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/azure-net-full-stack-developer-with-react-full-remote-contractor-in-usd-at-all-european-careers-4312672169?trk=public_jobs_topcard-title,Information Technology,Contract,,"Maharashtra, India",2 weeks ago,Mid-Senior level
SSE - .Net Developer 1 Year contract position with cloud-based SaaS company,CareerXperts Consulting,https://in.linkedin.com/company/careerxperts-consulting?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/sse-net-developer-1-year-contract-position-with-cloud-based-saas-company-at-careerxperts-consulting-4317648545?trk=public_jobs_topcard-title,Information Technology,Contract,,India,1 day ago,Mid-Senior level
Software Engineer III (Contractual),Mindbody,https://www.linkedin.com/company/mindbody?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/software-engineer-iii-contractual-at-mindbody-4244637947?trk=public_jobs_topcard-title,Engineering and Information Technology,Contract,,India,1 week ago,Mid-Senior level
NLP Engineer | $10.5 /hr Remote,Crossing Hurdles,https://www.linkedin.com/company/crossinghurdles?trk=public_jobs_topcard-org-name,https://in.linkedin.com/jobs/view/nlp-engineer-%2410-5-hr-remote-at-crossing-hurdles-4318784079?trk=public_jobs_topcard-title,Engineering and Education,Contract,,India,4 days ago,Mid-Senior level
